symbol,date,time,price
AMD,2024-01-22,11:30,143.97
AMD,2024-01-22,12:00,144.04
AMD,2024-01-22,12:30,143.80
AMD,2024-01-22,13:00,144.68
AMD,2024-01-22,13:30,144.83
AMD,2024-01-22,14:00,145.30
AMD,2024-01-22,14:30,145.94
AMD,2024-01-22,15:00,146.31
AMD,2024-01-22,15:30,145.72
AMD,2024-01-22,16:00,145.66
AMD,2024-01-23,09:30,145.67
AMD,2024-01-23,10:00,146.83
AMD,2024-01-23,10:30,147.50
AMD,2024-01-23,11:00,147.72
AMD,2024-01-23,11:30,148.13
AMD,2024-01-23,12:00,147.95
AMD,2024-01-23,12:30,147.61
AMD,2024-01-23,13:00,148.32
AMD,2024-01-23,13:30,148.23
AMD,2024-01-23,14:00,147.55
AMD,2024-01-23,14:30,147.92
AMD,2024-01-23,15:00,147.99
AMD,2024-01-23,15:30,148.11
AMD,2024-01-23,16:00,148.52
AMD,2024-01-24,09:30,148.20
AMD,2024-01-24,10:00,148.67
AMD,2024-01-24,10:30,148.50
AMD,2024-01-24,11:00,148.70
AMD,2024-01-24,11:30,148.94
AMD,2024-01-24,12:00,149.15
AMD,2024-01-24,12:30,149.46
AMD,2024-01-24,13:00,149.76
AMD,2024-01-24,13:30,149.27
AMD,2024-01-24,14:00,150.04
AMD,2024-01-24,14:30,149.21
AMD,2024-01-24,15:00,149.12
AMD,2024-01-24,15:30,148.87
AMD,2024-01-24,16:00,149.19
AMD,2024-01-25,09:30,149.78
AMD,2024-01-25,10:00,149.31
AMD,2024-01-25,10:30,149.59
AMD,2024-01-25,11:00,149.28
AMD,2024-01-25,11:30,149.23
AMD,2024-01-25,12:00,149.73
AMD,2024-01-25,12:30,149.28
AMD,2024-01-25,13:00,148.78
AMD,2024-01-25,13:30,148.63
AMD,2024-01-25,14:00,148.12
AMD,2024-01-25,14:30,147.68
AMD,2024-01-25,15:00,147.22
AMD,2024-01-25,15:30,148.02
AMD,2024-01-25,16:00,148.36
AMD,2024-01-26,09:30,148.38
AMD,2024-01-26,10:00,148.28
AMD,2024-01-26,10:30,147.94
AMD,2024-01-26,11:00,148.09
AMD,2024-01-26,11:30,148.13
AMD,2024-01-26,12:00,147.49
AMD,2024-01-26,12:30,147.14
AMD,2024-01-26,13:00,146.73
AMD,2024-01-26,13:30,147.24
AMD,2024-01-26,14:00,146.80
AMD,2024-01-26,14:30,146.44
AMD,2024-01-26,15:00,145.85
AMD,2024-01-26,15:30,144.81
AMD,2024-01-26,16:00,144.43
AMD,2024-01-29,09:30,145.17
AMD,2024-01-29,10:00,144.97
AMD,2024-01-29,10:30,145.11
AMD,2024-01-29,11:00,145.18
AMD,2024-01-29,11:30,145.03
AMD,2024-01-29,12:00,145.74
AMD,2024-01-29,12:30,145.82
AMD,2024-01-29,13:00,145.53
AMD,2024-01-29,13:30,145.87
AMD,2024-01-29,14:00,145.73
AMD,2024-01-29,14:30,144.69
AMD,2024-01-29,15:00,145.06
AMD,2024-01-29,15:30,144.30
AMD,2024-01-29,16:00,144.50
AMD,2024-01-30,09:30,145.05
AMD,2024-01-30,10:00,145.49
AMD,2024-01-30,10:30,145.44
AMD,2024-01-30,11:00,144.82
AMD,2024-01-30,11:30,145.49
AMD,2024-01-30,12:00,145.35
AMD,2024-01-30,12:30,145.55
AMD,2024-01-30,13:00,145.49
AMD,2024-01-30,13:30,145.33
AMD,2024-01-30,14:00,144.80
AMD,2024-01-30,14:30,145.29
AMD,2024-01-30,15:00,144.99
AMD,2024-01-30,15:30,144.89
AMD,2024-01-30,16:00,144.04
INTC,2024-01-15,09:30,43.91
INTC,2024-01-15,10:00,44.04
INTC,2024-01-15,10:30,43.98
INTC,2024-01-15,11:00,44.07
INTC,2024-01-15,11:30,44.28
INTC,2024-01-15,12:00,44.39
INTC,2024-01-15,12:30,44.36
INTC,2024-01-15,13:00,44.43
INTC,2024-01-15,13:30,44.27
INTC,2024-01-15,14:00,44.28
INTC,2024-01-15,14:30,44.40
INTC,2024-01-15,15:00,44.40
INTC,2024-01-15,15:30,44.47
INTC,2024-01-15,16:00,44.34
INTC,2024-01-16,09:30,44.25
INTC,2024-01-16,10:00,44.18
INTC,2024-01-16,10:30,44.19
INTC,2024-01-16,11:00,43.87
INTC,2024-01-16,11:30,43.87
INTC,2024-01-16,12:00,43.95
INTC,2024-01-16,12:30,43.84
INTC,2024-01-16,13:00,43.59
INTC,2024-01-16,13:30,43.63
INTC,2024-01-16,14:00,43.60
INTC,2024-01-16,14:30,43.83
INTC,2024-01-16,15:00,43.88
INTC,2024-01-16,15:30,43.78
INTC,2024-01-16,16:00,43.83
INTC,2024-01-17,09:30,43.80
INTC,2024-01-17,10:00,43.69
INTC,2024-01-17,10:30,43.86
INTC,2024-01-17,11:00,44.05
INTC,2024-01-17,11:30,43.90
INTC,2024-01-17,12:00,43.92
INTC,2024-01-17,12:30,43.98
INTC,2024-01-17,13:00,44.04
INTC,2024-01-17,13:30,44.18
INTC,2024-01-17,14:00,43.98
INTC,2024-01-17,14:30,43.99
INTC,2024-01-17,15:00,43.99
INTC,2024-01-17,15:30,44.05
INTC,2024-01-17,16:00,43.85
INTC,2024-01-18,09:30,43.96
INTC,2024-01-18,10:00,43.96
INTC,2024-01-18,10:30,43.83
INTC,2024-01-18,11:00,44.03
INTC,2024-01-18,11:30,43.77
INTC,2024-01-18,12:00,43.87
INTC,2024-01-18,12:30,43.74
INTC,2024-01-18,13:00,43.78
INTC,2024-01-18,13:30,43.71
INTC,2024-01-18,14:00,43.67
INTC,2024-01-18,14:30,43.64
INTC,2024-01-18,15:00,43.50
INTC,2024-01-18,15:30,43.61
INTC,2024-01-18,16:00,43.75
INTC,2024-01-19,09:30,43.84
INTC,2024-01-19,10:00,44.09
INTC,2024-01-19,10:30,44.01
INTC,2024-01-19,11:00,44.10
INTC,2024-01-19,11:30,44.34
INTC,2024-01-19,12:00,44.24
INTC,2024-01-19,12:30,44.28
INTC,2024-01-19,13:00,44.16
INTC,2024-01-19,13:30,44.11
INTC,2024-01-19,14:00,43.86
INTC,2024-01-19,14:30,43.94
INTC,2024-01-19,15:00,43.90
INTC,2024-01-19,15:30,44.14
INTC,2024-01-19,16:00,44.33
INTC,2024-01-22,09:30,44.19
INTC,2024-01-22,10:00,44.17
INTC,2024-01-22,10:30,44.15
INTC,2024-01-22,11:00,43.99
INTC,2024-01-22,11:30,44.01
INTC,2024-01-22,12:00,43.86
INTC,2024-01-22,12:30,43.85
INTC,2024-01-22,13:00,43.67
INTC,2024-01-22,13:30,43.76
INTC,2024-01-22,14:00,43.69
INTC,2024-01-22,14:30,43.77
INTC,2024-01-22,15:00,43.92
INTC,2024-01-22,15:30,43.66
INTC,2024-01-22,16:00,43.54
INTC,2024-01-23,09:30,43.62
INTC,2024-01-23,10:00,43.53
INTC,2024-01-23,10:30,43.59
INTC,2024-01-23,11:00,43.48
INTC,2024-01-23,11:30,43.27
INTC,2024-01-23,12:00,43.38
INTC,2024-01-23,12:30,43.38
INTC,2024-01-23,13:00,43.57
INTC,2024-01-23,13:30,43.37
INTC,2024-01-23,14:00,43.13
INTC,2024-01-23,14:30,43.21
INTC,2024-01-23,15:00,43.40
INTC,2024-01-23,15:30,43.50
INTC,2024-01-23,16:00,43.43
INTC,2024-01-24,09:30,43.29
INTC,2024-01-24,10:00,43.40
INTC,2024-01-24,10:30,43.36
INTC,2024-01-24,11:00,43.27
INTC,2024-01-24,11:30,43.33
INTC,2024-01-24,12:00,43.27
INTC,2024-01-24,12:30,43.20
INTC,2024-01-24,13:00,43.23
INTC,2024-01-24,13:30,43.02
INTC,2024-01-24,14:00,42.98
INTC,2024-01-24,14:30,42.99
INTC,2024-01-24,15:00,42.88
INTC,2024-01-24,15:30,42.57
INTC,2024-01-24,16:00,42.55
INTC,2024-01-25,09:30,42.53
INTC,2024-01-25,10:00,42.48
INTC,2024-01-25,10:30,42.64
INTC,2024-01-25,11:00,42.58
INTC,2024-01-25,11:30,42.68
INTC,2024-01-25,12:00,42.69
INTC,2024-01-25,12:30,42.62
INTC,2024-01-25,13:00,42.71
INTC,2024-01-25,13:30,42.63
INTC,2024-01-25,14:00,42.58
INTC,2024-01-25,14:30,42.55
INTC,2024-01-25,15:00,42.66
INTC,2024-01-25,15:30,42.63
INTC,2024-01-25,16:00,42.72
INTC,2024-01-26,09:30,42.43
INTC,2024-01-26,10:00,42.52
INTC,2024-01-26,10:30,42.56
INTC,2024-01-26,11:00,42.55
INTC,2024-01-26,11:30,42.43
INTC,2024-01-26,12:00,42.71
INTC,2024-01-26,12:30,42.97
INTC,2024-01-26,13:00,43.00
INTC,2024-01-26,13:30,43.13
INTC,2024-01-26,14:00,43.22
INTC,2024-01-26,14:30,43.39
INTC,2024-01-26,15:00,43.53
INTC,2024-01-26,15:30,43.60
INTC,2024-01-26,16:00,43.78
INTC,2024-01-29,09:30,43.76
INTC,2024-01-29,10:00,43.65
INTC,2024-01-29,10:30,43.86
INTC,2024-01-29,11:00,43.85
INTC,2024-01-29,11:30,43.94
INTC,2024-01-29,12:00,43.80
INTC,2024-01-29,12:30,43.62
INTC,2024-01-29,13:00,43.49
INTC,2024-01-29,13:30,43.56
INTC,2024-01-29,14:00,43.38
INTC,2024-01-29,14:30,43.50
INTC,2024-01-29,15:00,43.46
INTC,2024-01-29,15:30,43.42
INTC,2024-01-29,16:00,43.58
INTC,2024-01-30,09:30,43.79
INTC,2024-01-30,10:00,43.54
INTC,2024-01-30,10:30,43.55
INTC,2024-01-30,11:00,43.68
INTC,2024-01-30,11:30,43.70
INTC,2024-01-30,12:00,43.78
INTC,2024-01-30,12:30,43.63
INTC,2024-01-30,13:00,43.70
INTC,2024-01-30,13:30,43.59
INTC,2024-01-30,14:00,43.64
INTC,2024-01-30,14:30,43.54
INTC,2024-01-30,15:00,43.40
INTC,2024-01-30,15:30,43.45
INTC,2024-01-30,16:00,43.55
